Order_ID,Customer_ID,Material_ID,Customer_Type,Material_Group,Price,Size,Discount,Quantity,Order_Date,Season,Brand,Channel,Customer_Purchase_Count,Return_Risk_Prob,Return_Risk_Flag
ORD10213,C3296,P1745,repeat,dresses,1499,S,47.64,1,19-06-2024 21:00,Summer,BrandC,Online,4,0.49,0
ORD10214,C7912,P1177,new,pants,499,L,11.23,5,13-06-2024 15:00,Spring,BrandB,Retail Store,0,0.54,1
ORD10215,C4006,P1412,repeat,t-shirts,2499,XL,0.72,3,31-01-2024 03:00,Autumn,BrandB,Retail Store,4,0.32,0
ORD10216,C5563,P1925,repeat,pants,499,L,40.15,1,20-11-2024 22:00,Winter,BrandC,Online,3,0.48,0
ORD10217,C8579,P1325,repeat,pants,2599,L,34.74,1,08-07-2024 03:00,Spring,BrandA,Online,9,0.27,0
ORD10218,C5092,P1529,new,t-shirts,2499,M,4.98,2,24-04-2024 00:00,Summer,BrandC,Online,1,0.5,1
ORD10219,C2235,P1162,repeat,dresses,2499,M,57.96,1,05-01-2024 08:00,Summer,BrandD,Online,3,0.58,1
ORD10220,C8260,P1447,repeat,t-shirts,1499,S,37.07,1,30-11-2024 04:00,Autumn,BrandC,Online,7,0.34,0
ORD10221,C2604,P1236,new,dresses,2499,L,39.09,1,27-05-2024 16:00,Autumn,BrandB,Marketplace,0,0.8,1
ORD10222,C1828,P1101,repeat,dresses,499,L,51.22,3,08-10-2024 03:00,Autumn,BrandA,Retail Store,3,0.56,1
ORD10223,C9856,P1727,repeat,shirts,1999,XL,20.22,4,13-08-2024 18:00,Spring,BrandB,Marketplace,7,0.39,0
ORD10224,C1241,P1820,repeat,shoes,2599,M,33.5,1,09-03-2024 07:00,Winter,BrandB,Online,8,0.52,1
ORD10225,C2528,P1129,repeat,pants,499,S,34.57,1,01-03-2024 13:00,Autumn,BrandA,Retail Store,5,0.26,0
ORD10226,C4872,P1516,new,pants,999,M,58.04,1,09-12-2024 20:00,Summer,BrandD,Online,1,0.71,1
ORD10227,C3724,P1121,repeat,bags,999,L,7.89,1,05-06-2024 13:00,Winter,BrandA,Marketplace,10,0.09,0
ORD10228,C7658,P1646,new,shoes,499,L,45.53,1,08-07-2024 13:00,Summer,BrandA,Marketplace,1,0.73,1
ORD10229,C8956,P1590,repeat,jackets,999,S,34.51,1,01-01-2024 01:00,Summer,BrandC,Marketplace,8,0.38,0
ORD10230,C8886,P1803,new,dresses,1999,M,50.72,1,18-10-2024 13:00,Winter,BrandA,Online,0,0.88,1
ORD10231,C4502,P1401,new,t-shirts,999,M,49.92,1,26-08-2024 05:00,Spring,BrandC,Marketplace,1,0.65,1
ORD10232,C7570,P1863,new,dresses,1499,M,0.72,1,31-08-2024 15:00,Winter,BrandB,Retail Store,0,0.63,1
ORD10233,C1960,P1780,new,dresses,1999,XL,15.39,2,04-11-2024 19:00,Autumn,BrandA,Marketplace,0,0.71,1
ORD10234,C3697,P1642,repeat,shoes,1499,M,10.85,2,22-04-2024 03:00,Winter,BrandD,Retail Store,10,0.17,0
ORD10235,C7209,P1938,repeat,shirts,1499,L,27.7,3,19-01-2024 08:00,Autumn,BrandC,Retail Store,15,0.09,0
ORD10236,C1035,P1266,repeat,t-shirts,1999,L,54.32,1,07-03-2024 13:00,Autumn,BrandC,Online,2,0.39,0
ORD10237,C7396,P1857,new,pants,2599,L,0.3,1,15-01-2024 13:00,Winter,BrandD,Retail Store,0,0.6,1
ORD10238,C5345,P1566,repeat,shirts,1499,M,29.29,1,06-07-2024 21:00,Winter,BrandC,Online,8,0.21,0
ORD10239,C8454,P1162,repeat,dresses,999,L,53.09,3,11-05-2024 10:00,Autumn,BrandC,Online,15,0.53,1
ORD10240,C5673,P1971,repeat,shirts,499,M,55.57,1,27-04-2024 11:00,Summer,BrandD,Online,7,0.3,0
ORD10241,C7930,P1330,repeat,jackets,1999,M,39.44,1,17-04-2024 03:00,Winter,BrandB,Marketplace,10,0.39,0
ORD10242,C8973,P1208,new,bags,499,M,49.79,1,08-06-2024 21:00,Spring,BrandA,Online,1,0.58,1
ORD10243,C3536,P1095,new,jackets,1999,M,19.44,5,31-01-2024 20:00,Autumn,BrandA,Marketplace,0,0.56,1
ORD10244,C4111,P1095,repeat,shoes,1999,M,17.16,5,02-05-2024 11:00,Summer,BrandA,Marketplace,9,0.39,0
ORD10245,C5861,P1026,repeat,shirts,1499,M,2.95,2,13-05-2024 16:00,Winter,BrandA,Marketplace,8,0.13,0
ORD10246,C4566,P1447,repeat,jackets,499,XL,30.19,1,22-05-2024 17:00,Winter,BrandA,Marketplace,8,0.44,0
ORD10247,C1958,P1011,new,shoes,2599,S,27.35,3,14-05-2024 22:00,Summer,BrandA,Marketplace,0,0.96,1
ORD10248,C9883,P1643,repeat,bags,999,L,22.31,2,31-03-2024 12:00,Spring,BrandC,Online,8,0.09,0
ORD10249,C1998,P1788,repeat,bags,499,XL,6.8,2,20-07-2024 09:00,Autumn,BrandA,Online,7,0.25,0
ORD10250,C6138,P1607,repeat,jackets,1999,S,13.85,3,10-11-2024 14:00,Winter,BrandC,Retail Store,8,0.28,0
ORD10251,C1936,P1156,repeat,pants,999,L,12.22,1,11-02-2024 19:00,Spring,BrandD,Retail Store,7,0.11,0
ORD10252,C1821,P1028,new,shoes,1499,M,56.64,4,02-11-2024 20:00,Autumn,BrandB,Online,0,0.95,1
ORD10253,C8811,P1632,new,jackets,999,S,57.99,4,03-06-2024 00:00,Spring,BrandC,Retail Store,1,0.8,1
ORD10254,C9238,P1724,repeat,pants,999,M,0.21,2,01-04-2024 19:00,Autumn,BrandB,Retail Store,5,0.02,0
ORD10255,C9701,P1556,repeat,shirts,499,XL,10.23,2,22-01-2024 11:00,Autumn,BrandD,Marketplace,3,0.35,0
ORD10256,C3579,P1942,new,dresses,1999,S,53.33,1,21-03-2024 11:00,Spring,BrandA,Retail Store,1,0.84,1
ORD10257,C1931,P1995,new,jackets,1999,L,2.3,2,19-05-2024 09:00,Autumn,BrandB,Retail Store,0,0.49,0
ORD10258,C9320,P1080,repeat,dresses,1999,M,56.61,2,07-09-2024 07:00,Winter,BrandB,Online,7,0.48,0
ORD10259,C2312,P1585,new,dresses,2499,XL,22.8,1,23-07-2024 12:00,Winter,BrandD,Retail Store,1,0.81,1
ORD10260,C4044,P1391,repeat,shirts,1499,S,32.32,1,21-10-2024 18:00,Spring,BrandD,Marketplace,8,0.39,0
ORD10261,C2122,P1025,repeat,dresses,499,L,45.83,2,15-04-2024 01:00,Spring,BrandD,Online,3,0.49,0
ORD10262,C2113,P1760,repeat,bags,1999,L,14.63,5,13-02-2024 04:00,Autumn,BrandC,Online,3,0.13,0
ORD10263,C4853,P1751,repeat,shirts,999,L,6.04,1,18-04-2024 14:00,Autumn,BrandC,Retail Store,3,0.15,0
ORD10264,C7615,P1133,new,dresses,2499,XL,48.6,1,19-11-2024 09:00,Spring,BrandB,Online,0,0.9,1
ORD10265,C2964,P1464,repeat,jackets,1499,L,59.08,3,15-09-2024 02:00,Summer,BrandD,Online,4,0.52,1
ORD10266,C5033,P1649,new,t-shirts,1999,S,39.53,1,06-01-2024 04:00,Spring,BrandB,Online,0,0.65,1
ORD10267,C1651,P1646,repeat,dresses,2499,M,49.51,5,26-04-2024 23:00,Summer,BrandA,Online,3,0.61,1
ORD10268,C2343,P1796,repeat,t-shirts,1499,M,56.48,2,12-09-2024 16:00,Summer,BrandD,Online,20,0.29,0
ORD10269,C7868,P1366,new,shoes,2599,M,13.71,4,24-01-2024 23:00,Spring,BrandC,Marketplace,1,0.74,1
ORD10270,C9565,P1191,new,pants,2599,M,21.02,3,29-12-2024 21:00,Spring,BrandD,Retail Store,0,0.73,1
ORD10271,C6183,P1245,new,t-shirts,999,M,13.14,3,29-04-2024 12:00,Spring,BrandB,Online,1,0.49,0
ORD10272,C5272,P1668,repeat,t-shirts,2499,M,3.71,1,13-10-2024 23:00,Summer,BrandC,Online,6,0.16,0
ORD10273,C4346,P1919,new,jackets,499,XL,43.94,1,15-03-2024 02:00,Winter,BrandA,Online,0,0.8,1
ORD10274,C6147,P1227,repeat,jackets,1499,S,8.74,1,27-02-2024 21:00,Winter,BrandA,Marketplace,10,0.27,0
ORD10275,C4910,P1304,repeat,dresses,2499,XL,5.56,3,17-04-2024 13:00,Spring,BrandB,Online,9,0.41,0
ORD10276,C5351,P1198,repeat,dresses,2499,M,21.46,2,24-05-2024 13:00,Spring,BrandD,Marketplace,7,0.38,0
ORD10277,C7484,P1548,repeat,t-shirts,1499,L,3.63,1,19-02-2024 23:00,Autumn,BrandA,Online,20,0.15,0
ORD10278,C3144,P1860,new,dresses,2499,L,10.77,1,14-04-2024 22:00,Autumn,BrandB,Marketplace,1,0.65,1
ORD10279,C5915,P1251,repeat,t-shirts,2499,M,4.2,1,10-10-2024 08:00,Autumn,BrandC,Online,5,0.18,0
ORD10280,C8491,P1743,new,t-shirts,1499,M,52.64,2,15-03-2024 00:00,Spring,BrandC,Online,0,0.76,1
ORD10281,C6180,P1798,new,jackets,999,M,46.78,1,23-10-2024 16:00,Winter,BrandB,Online,0,0.7,1
ORD10282,C2188,P1826,repeat,pants,2599,M,51.57,1,05-06-2024 12:00,Winter,BrandD,Retail Store,15,0.41,0
ORD10283,C1152,P1804,repeat,shoes,499,XL,52.1,2,23-04-2024 10:00,Spring,BrandD,Online,2,0.63,1
ORD10284,C8508,P1387,new,shirts,1499,L,56.67,1,30-06-2024 16:00,Spring,BrandD,Online,0,0.82,1
ORD10285,C2638,P1788,repeat,dresses,1999,S,11.2,1,21-12-2024 03:00,Summer,BrandD,Marketplace,10,0.28,0
ORD10286,C2200,P1266,new,shirts,2499,S,54.0,1,28-12-2024 09:00,Summer,BrandB,Online,0,0.89,1
ORD10287,C9808,P1675,repeat,shoes,499,M,31.5,4,13-08-2024 07:00,Winter,BrandB,Online,3,0.48,0
ORD10288,C4492,P1052,repeat,dresses,499,S,9.97,1,05-11-2024 06:00,Autumn,BrandC,Marketplace,10,0.4,0
ORD10289,C9288,P1281,repeat,pants,1499,L,39.35,2,17-04-2024 10:00,Winter,BrandC,Retail Store,7,0.2,0
ORD10290,C5345,P1084,repeat,dresses,1999,S,19.62,2,29-12-2024 18:00,Summer,BrandD,Marketplace,7,0.37,0
ORD10291,C3170,P1957,repeat,shirts,1999,M,2.79,2,27-05-2024 04:00,Winter,BrandA,Online,4,0.26,0
ORD10292,C6718,P1147,repeat,shirts,999,S,4.72,1,02-11-2024 13:00,Summer,BrandA,Online,8,0.19,0
ORD10293,C2127,P1642,repeat,t-shirts,1999,M,25.42,1,17-10-2024 01:00,Summer,BrandC,Online,10,0.24,0
ORD10294,C5002,P1023,repeat,shoes,2599,L,49.59,1,27-04-2024 12:00,Autumn,BrandC,Marketplace,9,0.44,0
ORD10295,C7054,P1653,new,shirts,1499,M,18.66,1,30-10-2024 20:00,Autumn,BrandB,Marketplace,1,0.57,1
ORD10296,C5669,P1593,new,dresses,499,XL,45.97,1,09-07-2024 14:00,Summer,BrandC,Marketplace,0,0.89,1
ORD10297,C3584,P1887,new,t-shirts,499,XL,3.34,1,03-08-2024 12:00,Spring,BrandC,Online,1,0.58,1
ORD10298,C8179,P1105,repeat,pants,1999,M,23.62,1,26-06-2024 15:00,Autumn,BrandD,Marketplace,7,0.22,0
ORD10299,C9900,P1113,new,dresses,2499,S,7.65,1,26-05-2024 04:00,Summer,BrandA,Online,1,0.73,1
ORD10300,C5956,P1470,new,shirts,2599,L,51.81,2,14-01-2024 16:00,Spring,BrandA,Retail Store,0,0.72,1
ORD10301,C9666,P1949,new,shirts,999,XL,58.08,3,13-05-2024 23:00,Spring,BrandB,Marketplace,1,0.92,1
ORD10302,C1128,P1610,repeat,dresses,1999,L,19.54,1,04-10-2024 00:00,Winter,BrandA,Online,15,0.22,0
ORD10303,C5905,P1125,repeat,dresses,2599,S,59.33,1,20-07-2024 18:00,Winter,BrandD,Online,5,0.67,1
ORD10304,C2697,P1109,repeat,dresses,1499,XL,45.14,1,13-09-2024 08:00,Autumn,BrandD,Online,20,0.42,0
ORD10305,C3200,P1145,new,t-shirts,999,M,0.07,1,13-11-2024 08:00,Spring,BrandB,Marketplace,0,0.51,1
ORD10306,C5333,P1289,repeat,bags,2599,L,29.12,1,03-03-2024 03:00,Autumn,BrandC,Online,6,0.27,0
ORD10307,C2891,P1268,repeat,dresses,1999,XL,50.05,1,19-03-2024 17:00,Summer,BrandC,Online,10,0.53,1
ORD10308,C2753,P1916,repeat,pants,999,M,32.03,4,27-03-2024 13:00,Autumn,BrandD,Marketplace,4,0.45,0
ORD10309,C3546,P1184,repeat,t-shirts,2499,XL,33.0,2,06-02-2024 17:00,Spring,BrandB,Online,9,0.27,0
ORD10310,C5462,P1095,repeat,pants,1499,M,26.86,5,05-06-2024 20:00,Winter,BrandD,Online,4,0.39,0
ORD10311,C5616,P1079,repeat,shoes,1999,XL,23.7,1,30-12-2024 05:00,Autumn,BrandA,Retail Store,7,0.36,0
ORD10312,C4450,P1506,repeat,shirts,499,M,1.64,3,18-03-2024 06:00,Winter,BrandA,Marketplace,9,0.39,0
ORD10313,C6617,P1864,repeat,shirts,1499,XL,37.3,3,23-11-2024 05:00,Autumn,BrandD,Online,2,0.53,1
ORD10314,C4335,P1370,new,bags,2499,S,46.0,3,26-09-2024 09:00,Summer,BrandC,Retail Store,0,0.78,1
ORD10315,C5325,P1934,new,t-shirts,2599,L,47.41,1,02-04-2024 07:00,Spring,BrandA,Online,1,0.62,1
ORD10316,C9280,P1858,repeat,dresses,2499,M,37.48,2,06-02-2024 01:00,Autumn,BrandB,Retail Store,10,0.41,0
ORD10317,C9004,P1212,repeat,shoes,499,M,20.48,2,19-12-2024 14:00,Summer,BrandC,Online,10,0.33,0
ORD10318,C5114,P1400,repeat,shirts,1499,M,1.36,2,02-05-2024 17:00,Summer,BrandA,Online,6,0.02,0
ORD10319,C1832,P1103,repeat,shirts,1999,L,53.75,2,07-06-2024 05:00,Summer,BrandD,Retail Store,9,0.21,0
ORD10320,C2512,P1502,repeat,pants,499,S,25.74,3,27-03-2024 07:00,Winter,BrandC,Marketplace,20,0.46,0
ORD10321,C7939,P1814,new,dresses,1999,L,36.07,5,13-06-2024 04:00,Winter,BrandC,Marketplace,0,0.89,1
ORD10322,C5533,P1022,new,t-shirts,999,M,11.67,3,04-02-2024 15:00,Summer,BrandA,Marketplace,1,0.53,1
ORD10323,C1722,P1423,repeat,dresses,1999,XL,8.52,3,13-12-2024 01:00,Summer,BrandB,Retail Store,2,0.4,0
ORD10324,C1058,P1075,repeat,pants,999,S,5.21,1,20-02-2024 15:00,Autumn,BrandA,Online,7,0.2,0
ORD10325,C6464,P1498,repeat,bags,1999,S,47.93,2,13-06-2024 20:00,Autumn,BrandA,Online,5,0.35,0
ORD10326,C3143,P1982,repeat,t-shirts,999,M,38.79,1,27-02-2024 01:00,Spring,BrandA,Marketplace,7,0.26,0
ORD10327,C5291,P1640,repeat,dresses,1499,M,37.27,1,19-08-2024 12:00,Autumn,BrandA,Retail Store,3,0.42,0
ORD10328,C3647,P1078,repeat,dresses,2499,M,55.16,4,24-12-2024 10:00,Spring,BrandA,Marketplace,5,0.6,1
ORD10329,C8239,P1215,new,shoes,1499,M,9.52,4,04-03-2024 20:00,Spring,BrandD,Online,0,0.66,1
ORD10330,C8007,P1703,repeat,pants,499,XL,10.22,2,26-06-2024 06:00,Spring,BrandA,Online,6,0.22,0
ORD10331,C1158,P1429,new,shoes,1499,L,11.37,3,27-06-2024 06:00,Winter,BrandB,Online,0,0.72,1
ORD10332,C2832,P1384,repeat,t-shirts,1499,L,25.4,1,14-08-2024 16:00,Autumn,BrandC,Online,5,0.11,0
ORD10333,C2232,P1911,repeat,shirts,2499,S,52.45,1,02-04-2024 23:00,Summer,BrandD,Online,15,0.5,1
ORD10334,C3442,P1321,repeat,shirts,2599,L,52.89,3,01-05-2024 17:00,Spring,BrandB,Online,2,0.64,1
ORD10335,C9938,P1648,repeat,shirts,1499,S,35.44,1,31-01-2024 01:00,Summer,BrandA,Retail Store,10,0.4,0
ORD10336,C1590,P1930,repeat,shirts,499,L,39.49,1,18-10-2024 23:00,Spring,BrandB,Online,5,0.29,0
ORD10337,C7049,P1461,repeat,jackets,1499,M,53.87,1,30-11-2024 20:00,Autumn,BrandC,Online,3,0.46,0
ORD10338,C3426,P1827,new,t-shirts,1499,M,37.45,1,20-05-2024 03:00,Spring,BrandB,Marketplace,0,0.72,1
ORD10339,C8041,P1164,repeat,shoes,1499,M,13.79,1,05-04-2024 09:00,Autumn,BrandA,Retail Store,15,0.05,0
ORD10340,C3088,P1184,new,shirts,1499,XL,42.29,1,30-05-2024 12:00,Summer,BrandC,Retail Store,1,0.57,1
ORD10341,C1685,P1305,repeat,shoes,2499,S,46.19,4,02-03-2024 00:00,Autumn,BrandA,Retail Store,2,0.63,1
ORD10342,C6050,P1010,repeat,shoes,2499,L,38.12,3,19-12-2024 14:00,Summer,BrandA,Marketplace,3,0.54,1
ORD10343,C6974,P1925,repeat,shirts,499,S,16.41,1,10-04-2024 21:00,Autumn,BrandD,Retail Store,8,0.1,0
ORD10344,C1653,P1182,repeat,shoes,2599,L,24.0,2,28-10-2024 23:00,Spring,BrandC,Marketplace,5,0.38,0
ORD10345,C6862,P1675,new,shoes,499,XL,28.24,1,18-02-2024 18:00,Spring,BrandC,Retail Store,1,0.74,1
ORD10346,C4441,P1580,new,dresses,499,M,8.72,3,15-10-2024 04:00,Autumn,BrandA,Online,1,0.67,1
ORD10347,C5088,P1646,repeat,dresses,2599,M,27.13,1,24-02-2024 17:00,Summer,BrandB,Online,10,0.27,0
ORD10348,C2684,P1621,repeat,shirts,1499,XL,9.67,2,07-08-2024 17:00,Summer,BrandC,Retail Store,3,0.23,0
ORD10349,C6794,P1875,new,shoes,2599,M,29.97,2,10-11-2024 15:00,Summer,BrandB,Retail Store,0,0.73,1
ORD10350,C7658,P1032,new,dresses,1999,M,3.05,1,22-04-2024 09:00,Autumn,BrandB,Retail Store,1,0.54,1
ORD10351,C3532,P1120,repeat,dresses,1499,L,56.91,3,07-07-2024 15:00,Autumn,BrandC,Online,6,0.58,1
ORD10352,C4878,P1999,new,jackets,1999,L,14.78,2,18-08-2024 12:00,Autumn,BrandB,Retail Store,0,0.51,1
ORD10353,C3662,P1351,new,dresses,499,S,28.02,3,21-01-2024 10:00,Autumn,BrandC,Marketplace,1,0.9,1
ORD10354,C3900,P1355,repeat,shirts,1499,L,1.97,1,23-01-2024 14:00,Summer,BrandD,Retail Store,5,0.07,0
ORD10355,C7755,P1495,repeat,shirts,2599,M,11.56,2,08-01-2024 20:00,Summer,BrandC,Retail Store,10,0.13,0
ORD10356,C1406,P1628,repeat,dresses,2599,S,41.59,1,19-01-2024 15:00,Winter,BrandC,Marketplace,20,0.61,1
ORD10357,C3938,P1614,repeat,shirts,2599,L,6.71,3,17-01-2024 12:00,Autumn,BrandC,Online,5,0.21,0
ORD10358,C6442,P1559,repeat,dresses,2599,M,37.69,4,21-01-2024 17:00,Winter,BrandD,Online,4,0.64,1
ORD10359,C7745,P1005,repeat,jackets,499,S,0.12,1,27-02-2024 02:00,Autumn,BrandB,Marketplace,2,0.33,0
ORD10360,C5065,P1162,new,dresses,2499,L,27.9,2,08-08-2024 03:00,Winter,BrandD,Online,0,0.82,1
ORD10361,C5371,P1534,new,shoes,499,XL,43.28,1,22-04-2024 14:00,Summer,BrandB,Marketplace,0,0.9,1
ORD10362,C3608,P1759,new,dresses,1499,XL,55.58,3,25-02-2024 08:00,Summer,BrandC,Online,0,0.97,1
ORD10363,C2771,P1260,new,shoes,2499,XL,29.57,1,26-02-2024 09:00,Winter,BrandC,Online,0,0.88,1
ORD10364,C7267,P1948,repeat,dresses,2599,XL,50.43,1,09-05-2024 23:00,Spring,BrandD,Online,7,0.65,1
ORD10365,C1634,P1124,repeat,jackets,2499,S,48.16,1,24-11-2024 05:00,Autumn,BrandD,Online,9,0.29,0
ORD10366,C8711,P1197,repeat,shoes,1999,M,17.75,2,08-03-2024 01:00,Winter,BrandD,Online,20,0.18,0
ORD10367,C4644,P1620,repeat,bags,999,L,52.48,1,26-10-2024 16:00,Winter,BrandD,Online,3,0.5,1
ORD10368,C4269,P1030,repeat,jackets,2499,M,38.42,2,10-09-2024 15:00,Spring,BrandC,Marketplace,8,0.37,0
ORD10369,C8541,P1548,repeat,shirts,999,L,6.25,2,09-02-2024 01:00,Summer,BrandC,Marketplace,7,0.2,0
ORD10370,C6728,P1023,new,shirts,499,L,56.35,1,18-01-2024 15:00,Winter,BrandA,Marketplace,0,0.89,1
ORD10371,C6000,P1530,repeat,shirts,499,M,10.6,2,12-04-2024 05:00,Summer,BrandD,Marketplace,9,0.13,0
ORD10372,C4728,P1524,repeat,shirts,2499,XL,28.22,1,29-08-2024 05:00,Autumn,BrandD,Online,4,0.52,1
ORD10373,C4652,P1779,new,shirts,1999,M,27.98,3,01-08-2024 13:00,Spring,BrandB,Marketplace,0,0.68,1
ORD10374,C1387,P1156,new,dresses,499,M,37.51,1,15-09-2024 18:00,Summer,BrandB,Retail Store,0,0.69,1
ORD10375,C4164,P1221,new,shirts,999,XL,39.9,4,19-03-2024 14:00,Winter,BrandC,Retail Store,0,0.85,1
ORD10376,C7528,P1887,repeat,pants,2499,M,13.97,2,10-12-2024 01:00,Spring,BrandA,Marketplace,6,0.17,0
ORD10377,C6378,P1373,new,t-shirts,2499,S,21.15,2,16-07-2024 21:00,Spring,BrandD,Online,0,0.67,1
ORD10378,C5564,P1117,repeat,shirts,1999,M,8.68,1,18-07-2024 10:00,Spring,BrandA,Marketplace,5,0.11,0
ORD10379,C2137,P1920,repeat,t-shirts,2499,L,7.56,1,27-06-2024 01:00,Spring,BrandA,Online,3,0.31,0
ORD10380,C5573,P1222,new,pants,1499,L,49.5,1,18-04-2024 17:00,Spring,BrandC,Online,0,0.76,1
ORD10381,C6753,P1030,repeat,shirts,999,L,45.04,1,28-02-2024 01:00,Autumn,BrandA,Online,5,0.25,0
ORD10382,C9346,P1335,repeat,dresses,2599,L,26.56,1,10-04-2024 23:00,Autumn,BrandD,Online,8,0.31,0
ORD10383,C7548,P1141,new,dresses,1499,M,5.75,1,21-11-2024 11:00,Spring,BrandC,Marketplace,0,0.71,1
ORD10384,C9785,P1225,repeat,jackets,1499,XL,27.0,1,15-07-2024 01:00,Winter,BrandA,Marketplace,20,0.3,0
ORD10385,C6425,P1085,new,t-shirts,999,XL,17.67,1,01-12-2024 06:00,Winter,BrandC,Online,0,0.61,1
ORD10386,C1452,P1745,repeat,t-shirts,2499,S,46.68,5,22-12-2024 12:00,Autumn,BrandC,Online,2,0.6,1
ORD10387,C2889,P1708,repeat,pants,2499,S,5.8,2,22-02-2024 07:00,Summer,BrandB,Online,2,0.41,0
ORD10388,C5279,P1962,new,shirts,1499,XL,27.08,3,12-04-2024 19:00,Spring,BrandC,Marketplace,1,0.74,1
ORD10389,C3925,P1129,repeat,t-shirts,2599,XL,35.48,1,29-04-2024 23:00,Winter,BrandA,Online,8,0.43,0
ORD10390,C5349,P1274,new,t-shirts,999,XL,59.14,1,16-07-2024 06:00,Autumn,BrandB,Marketplace,1,0.95,1
ORD10391,C1626,P1280,new,bags,499,XL,5.38,2,08-12-2024 07:00,Autumn,BrandD,Retail Store,0,0.48,0
ORD10392,C2776,P1493,new,shoes,999,M,6.84,3,29-01-2024 23:00,Summer,BrandD,Marketplace,0,0.7,1
ORD10393,C8119,P1204,new,shoes,2599,L,59.28,2,02-08-2024 10:00,Summer,BrandD,Retail Store,1,0.8,1
ORD10394,C6663,P1976,repeat,t-shirts,1499,M,24.34,2,16-09-2024 00:00,Winter,BrandD,Retail Store,9,0.21,0
ORD10395,C6139,P1094,repeat,pants,999,S,44.62,1,16-11-2024 02:00,Summer,BrandD,Retail Store,4,0.36,0
ORD10396,C8149,P1356,repeat,jackets,999,L,47.01,5,28-01-2024 13:00,Summer,BrandA,Marketplace,10,0.42,0
ORD10397,C9379,P1725,new,jackets,499,M,18.87,2,12-12-2024 05:00,Spring,BrandC,Marketplace,1,0.53,1
ORD10398,C2894,P1564,repeat,shoes,1999,L,12.86,1,23-10-2024 17:00,Autumn,BrandB,Retail Store,4,0.23,0
ORD10399,C7311,P1667,new,t-shirts,1999,M,16.57,1,15-11-2024 00:00,Autumn,BrandC,Retail Store,0,0.42,0
ORD10400,C4114,P1301,repeat,t-shirts,499,M,45.86,1,18-01-2024 22:00,Summer,BrandC,Marketplace,6,0.33,0
ORD10401,C5173,P1478,repeat,shirts,999,S,50.43,1,31-01-2024 03:00,Autumn,BrandA,Marketplace,9,0.5,1
ORD10402,C1727,P1763,new,jackets,1499,M,41.97,2,03-02-2024 08:00,Autumn,BrandA,Retail Store,0,0.6,1
ORD10403,C8144,P1828,repeat,dresses,499,S,26.47,1,02-01-2024 21:00,Winter,BrandA,Online,3,0.55,1
ORD10404,C1027,P1507,repeat,t-shirts,1999,S,15.75,1,27-06-2024 08:00,Autumn,BrandB,Online,2,0.24,0
ORD10405,C9518,P1446,repeat,pants,2599,XL,25.51,2,16-06-2024 16:00,Summer,BrandA,Marketplace,10,0.34,0
ORD10406,C9821,P1524,repeat,jackets,1999,S,54.87,1,14-09-2024 23:00,Winter,BrandC,Online,2,0.58,1
ORD10407,C4228,P1969,repeat,shoes,499,M,51.79,1,23-08-2024 18:00,Autumn,BrandB,Online,8,0.49,0
ORD10408,C6967,P1409,repeat,shirts,999,L,19.4,2,21-08-2024 02:00,Autumn,BrandA,Online,9,0.1,0
ORD10409,C8066,P1944,repeat,jackets,2499,L,19.68,1,01-03-2024 13:00,Winter,BrandA,Retail Store,9,0.14,0
ORD10410,C2146,P1197,new,shirts,1499,S,46.8,1,03-09-2024 18:00,Winter,BrandA,Retail Store,1,0.68,1
ORD10411,C6409,P1256,repeat,pants,2499,L,25.59,5,18-12-2024 04:00,Autumn,BrandC,Online,8,0.33,0
ORD10412,C6143,P1177,new,bags,1499,L,34.36,3,06-07-2024 18:00,Spring,BrandA,Online,0,0.6,1
ORD10413,C3041,P1202,repeat,bags,2499,M,25.34,1,27-12-2024 20:00,Spring,BrandC,Marketplace,6,0.22,0
ORD10414,C5920,P1703,repeat,dresses,2499,M,14.54,2,12-04-2024 08:00,Autumn,BrandB,Marketplace,3,0.45,0
ORD10415,C9308,P1866,repeat,dresses,1499,XL,11.33,1,03-10-2024 14:00,Autumn,BrandA,Online,7,0.28,0
ORD10416,C6067,P1908,repeat,shoes,2599,L,8.37,1,14-09-2024 20:00,Winter,BrandD,Online,2,0.38,0
ORD10417,C7691,P1734,repeat,pants,1499,L,0.69,3,24-03-2024 22:00,Winter,BrandD,Retail Store,6,0.17,0
ORD10418,C6344,P1287,new,pants,1999,S,16.84,1,09-06-2024 23:00,Autumn,BrandC,Marketplace,1,0.55,1
ORD10419,C7592,P1984,repeat,dresses,999,M,10.28,3,08-10-2024 22:00,Autumn,BrandA,Marketplace,6,0.33,0
ORD10420,C5844,P1402,repeat,t-shirts,999,L,15.48,1,11-04-2024 21:00,Autumn,BrandA,Marketplace,7,0.22,0
ORD10421,C3085,P1105,repeat,t-shirts,1999,S,4.55,3,02-07-2024 22:00,Autumn,BrandD,Marketplace,10,0.32,0
ORD10422,C4143,P1597,new,t-shirts,2599,M,20.49,1,15-12-2024 07:00,Spring,BrandB,Online,1,0.61,1
ORD10423,C7888,P1812,repeat,shirts,2499,L,31.2,2,04-06-2024 13:00,Winter,BrandB,Online,3,0.47,0
ORD10424,C7211,P1784,repeat,shoes,2599,M,56.67,1,07-08-2024 13:00,Summer,BrandC,Retail Store,7,0.48,0
ORD10425,C3851,P1601,new,shirts,2599,L,20.82,1,09-09-2024 06:00,Autumn,BrandD,Marketplace,0,0.72,1
